passport_id,region,revenue,group
140864235,Новосибирск,1690,0
136627505,Новосибирск,565,0
124407217,Новосибирск,387,1
132120007,Новосибирск,351,1
137625561,Новосибирск,1130,0
133137403,Новосибирск,157,1
140409325,Новосибирск,2599,1
124515485,Новосибирск,175,0
140576137,Новосибирск,525,0
136449407,Новосибирск,800,0
136925699,Новосибирск,660,0
138284015,Новосибирск,160,0
124061895,Новосибирск,660,1
137688207,Новосибирск,297,1
132339018,Новосибирск,2611,0
132899781,Новосибирск,2882,0
140920493,Новосибирск,157,1
134352161,Новосибирск,350,0
125152654,Новосибирск,423,1
123545881,Новосибирск,160,0
137966929,Новосибирск,910,0
135769599,Новосибирск,315,1
141097591,Новосибирск,350,0
137079601,Новосибирск,160,0
123690476,Новосибирск,7995,1
134975301,Новосибирск,157,1
125420304,Новосибирск,516,0
134728365,Новосибирск,876,1
138411758,Новосибирск,175,0
129352743,Новосибирск,270,1
128154361,Новосибирск,472,1
123823188,Новосибирск,688,0
138172317,Новосибирск,1075,0
134220003,Новосибирск,660,0
137914081,Новосибирск,350,0
131981621,Новосибирск,423,1
131859975,Новосибирск,1935,1
138819736,Новосибирск,175,0
140887897,Новосибирск,350,0
135737867,Новосибирск,645,0
141238057,Новосибирск,205,0
126572767,Новосибирск,29717,0
126878709,Новосибирск,1476,1
135702691,Новосибирск,480,0
142694806,Новосибирск,144,1
142227108,Новосибирск,580,1
134966571,Новосибирск,205,0
140021576,Новосибирск,3996,1
133646267,Новосибирск,700,0
137738657,Новосибирск,430,0
140796139,Новосибирск,144,1
138653270,Новосибирск,288,1
142176532,Новосибирск,175,0
137725115,Новосибирск,1224,1
136273839,Новосибирск,1720,1
140898993,Новосибирск,423,1
134691073,Новосибирск,885,0
133181815,Новосибирск,2503,0
138572752,Новосибирск,144,1
126364943,Новосибирск,175,0
123548670,Новосибирск,464,1
138394086,Новосибирск,350,0
137390183,Новосибирск,8105,1
137058491,Новосибирск,630,0
124509244,Новосибирск,288,1
126817201,Новосибирск,750,0
142857706,Новосибирск,215,0
123946603,Новосибирск,9416,1
135704363,Новосибирск,380,0
124338596,Новосибирск,150,0
136168895,Новосибирск,350,0
138154133,Новосибирск,160,0
135446601,Новосибирск,1230,1
124089994,Новосибирск,315,1
142061292,Новосибирск,454,1
133442395,Новосибирск,175,0
132725412,Новосибирск,344,0
135755011,Новосибирск,4358,0
123495441,Новосибирск,387,1
142910246,Новосибирск,2845,0
133186455,Новосибирск,350,0
133276837,Новосибирск,430,0
136681979,Новосибирск,157,1
142756076,Новосибирск,450,1
126821977,Новосибирск,1830,0
143006356,Новосибирск,580,1
142415522,Новосибирск,990,0
141749243,Новосибирск,144,1
133007683,Новосибирск,175,0
133713207,Новосибирск,1410,0
133382921,Новосибирск,315,1
123943921,Новосибирск,157,1
135627971,Новосибирск,157,1
136492679,Новосибирск,1720,0
125748429,Новосибирск,390,0
143002454,Новосибирск,3668,0
143012322,Новосибирск,1002,1
124393991,Новосибирск,640,0
134269011,Новосибирск,175,0
140654935,Новосибирск,1440,0
123486902,Новосибирск,387,1
124945414,Новосибирск,8504,1
133262529,Новосибирск,1686,1
123576112,Новосибирск,193,1
132944893,Новосибирск,1206,1
123689752,Новосибирск,157,1
134799299,Новосибирск,780,0
124333937,Новосибирск,180,0
135058443,Новосибирск,405,1
135498677,Новосибирск,2655,1
131835415,Новосибирск,790,0
140641357,Новосибирск,4039,1
133688147,Новосибирск,1344,1
137145953,Новосибирск,423,1
134361441,Новосибирск,750,0
143033372,Новосибирск,193,1
134984875,Новосибирск,9260,0
132825112,Новосибирск,387,1
123888079,Новосибирск,135,1
142799438,Новосибирск,4656,0
134716085,Новосибирск,1555,0
126064335,Новосибирск,5566,1
131756899,Новосибирск,160,0
142706916,Новосибирск,344,0
134210141,Новосибирск,423,1
133331507,Новосибирск,450,1
124433476,Новосибирск,4642,0
129662203,Новосибирск,175,0
142982710,Новосибирск,1355,0
136108207,Новосибирск,350,0
134472635,Новосибирск,350,0
140503789,Новосибирск,154,1
135243347,Новосибирск,2589,1
140005368,Новосибирск,3085,1
124595275,Новосибирск,31290,0
133990709,Новосибирск,580,1
142770350,Новосибирск,193,1
142822212,Новосибирск,2645,0
129533423,Новосибирск,1110,0
142623878,Новосибирск,660,0
141884827,Новосибирск,700,0
133246055,Новосибирск,330,0
125426930,Новосибирск,410,0
138217997,Новосибирск,885,0
140010664,Новосибирск,3268,1
140580151,Новосибирск,660,1
137091031,Новосибирск,454,1
139912552,Новосибирск,1188,1
137978561,Новосибирск,1626,1
135354839,Новосибирск,350,0
137447191,Новосибирск,645,0
124023436,Новосибирск,4656,1
133692697,Новосибирск,2691,1
124239701,Новосибирск,2655,0
123571924,Новосибирск,4630,0
133747767,Новосибирск,1188,1
135505739,Новосибирск,160,0
142899878,Новосибирск,1362,1
123974813,Новосибирск,1692,1
142890622,Новосибирск,1020,0
142997822,Новосибирск,5138,0
136356829,Новосибирск,860,0
137766839,Новосибирск,144,1
136195815,Новосибирск,660,0
133854389,Новосибирск,2582,0
143062780,Новосибирск,1212,1
133387153,Новосибирск,157,1
124641217,Новосибирск,430,0
123638565,Новосибирск,365,0
135821661,Новосибирск,157,1
137313905,Новосибирск,297,1
136528173,Новосибирск,550,0
138255627,Новосибирск,430,0
129599261,Новосибирск,948,1
134086281,Новосибирск,430,0
138761506,Новосибирск,1970,1
133349835,Новосибирск,157,1
135293283,Новосибирск,3274,1
124247968,Новосибирск,9436,1
136509441,Новосибирск,860,0
135455383,Новосибирск,2758,1
137646259,Новосибирск,320,0
131558895,Новосибирск,4270,1
136949647,Новосибирск,2173,0
140159875,Новосибирск,297,1
138460790,Новосибирск,320,0
142649064,Новосибирск,350,0
140785703,Новосибирск,472,1
136776293,Новосибирск,175,0
137648193,Новосибирск,580,0
135962353,Новосибирск,387,1
136511917,Новосибирск,16290,1
135904747,Новосибирск,860,0
132803106,Новосибирск,454,1
137542521,Новосибирск,351,1
131610971,Новосибирск,472,1
142495446,Новосибирск,960,1
123824756,Новосибирск,288,1
124031202,Новосибирск,7175,1
134681355,Новосибирск,157,1
123529356,Новосибирск,225,1
130921821,Новосибирск,205,0
137916271,Новосибирск,5160,0
133909747,Новосибирск,480,0
134952385,Новосибирск,1185,0
133380161,Новосибирск,3985,0
140060412,Новосибирск,157,1
142436932,Новосибирск,160,0
124413036,Новосибирск,487,1
140640141,Новосибирск,553,1
141514043,Новосибирск,225,1
143116594,Новосибирск,387,1
137478645,Новосибирск,387,1
140710099,Новосибирск,350,0
134946487,Новосибирск,1720,1
141412515,Новосибирск,454,1
141973856,Новосибирск,320,0
131509969,Новосибирск,1247,0
127530403,Новосибирск,2348,0
133098507,Новосибирск,3019,0
131021089,Новосибирск,2173,0
135918097,Новосибирск,840,1
133194095,Новосибирск,840,1
131539477,Новосибирск,595,0
132699062,Новосибирск,175,0
135445249,Новосибирск,157,1
137289419,Новосибирск,885,0
123692531,Новосибирск,5461,1
134420409,Новосибирск,9152,0
135719289,Новосибирск,4750,0
142837204,Новосибирск,315,1
133115667,Новосибирск,785,0
137122449,Новосибирск,1818,1
133273503,Новосибирск,157,1
140148947,Новосибирск,387,1
125193764,Новосибирск,2950,0
140043748,Новосибирск,30710,0
140200761,Новосибирск,184,1
136063747,Новосибирск,144,1
133170629,Новосибирск,3090,1
140896987,Новосибирск,589,1
137013189,Новосибирск,175,0
141949153,Новосибирск,4384,0
140987895,Новосибирск,350,0
131078985,Новосибирск,320,0
137549643,Новосибирск,387,1
136609785,Новосибирск,4630,0
142121068,Новосибирск,1268,1
125679865,Новосибирск,4642,0
133607107,Новосибирск,1110,0
137280899,Новосибирск,297,1
135486591,Новосибирск,925,0
125121388,Новосибирск,7898,0
135717319,Новосибирск,250,0
130404449,Новосибирск,576,1
125099180,Новосибирск,4315,0
138447962,Новосибирск,580,0
132937329,Новосибирск,144,1
123539412,Новосибирск,144,1
141780495,Новосибирск,541,1
131889803,Новосибирск,405,1
140021342,Новосибирск,350,0
140198791,Новосибирск,900,1
133966743,Новосибирск,1325,0
123494293,Новосибирск,6550,1
136750415,Новосибирск,680,0
139857848,Новосибирск,5310,0
133966769,Новосибирск,330,0
136163777,Новосибирск,660,1
143028340,Новосибирск,144,1
136502217,Новосибирск,205,0
124320158,Новосибирск,330,0
137556807,Новосибирск,387,1
135182933,Новосибирск,472,1
135130151,Новосибирск,1638,1
137223743,Новосибирск,700,0
132931643,Новосибирск,184,1
129154183,Новосибирск,1100,0
141209543,Новосибирск,7150,0
132636376,Новосибирск,840,1
135197223,Новосибирск,330,0
127838323,Новосибирск,144,1
142942632,Новосибирск,1338,1
135179159,Новосибирск,160,0
142839116,Новосибирск,3570,1
141061103,Новосибирск,700,0
136438243,Новосибирск,430,0
124655098,Новосибирск,348,1
140346141,Новосибирск,16472,1
140276291,Новосибирск,144,1
132546244,Новосибирск,522,1
135464425,Новосибирск,525,0
129716923,Новосибирск,350,0
126041273,Новосибирск,315,1
136165683,Новосибирск,184,1
140792883,Новосибирск,297,1
141257585,Новосибирск,387,1
132150417,Новосибирск,464,1
126050983,Новосибирск,3730,1
134602653,Новосибирск,590,0
133195435,Новосибирск,900,0
133440191,Новосибирск,885,0
136770603,Новосибирск,1050,1
140998441,Новосибирск,1338,1
123508395,Новосибирск,1692,1
134297959,Новосибирск,525,0
133753185,Новосибирск,505,0
136106039,Новосибирск,660,1
123644460,Новосибирск,175,0
133487073,Новосибирск,680,1
134973915,Новосибирск,1135,1
142028432,Новосибирск,2173,0
132217151,Новосибирск,5308,0
140408705,Новосибирск,330,0
140664215,Новосибирск,9965,0
130849941,Новосибирск,330,0
131843449,Новосибирск,2611,1
142546392,Новосибирск,9167,0
123776383,Новосибирск,144,1
137516551,Новосибирск,430,0
134838299,Новосибирск,1152,1
135261771,Новосибирск,2599,0
125601591,Новосибирск,288,1
140102666,Новосибирск,144,1
135563047,Новосибирск,2913,1
137187337,Новосибирск,320,0
124536532,Новосибирск,852,1
132157777,Новосибирск,193,1
131996779,Новосибирск,1456,0
127225041,Новосибирск,840,1
134730379,Новосибирск,387,1
143087242,Новосибирск,1128,1
135864949,Новосибирск,330,0
136935231,Новосибирск,175,0
134638601,Новосибирск,580,1
142800300,Новосибирск,470,0
137699565,Новосибирск,900,0
134834687,Новосибирск,4750,0
132770834,Новосибирск,144,1
142793076,Новосибирск,860,0
141800999,Новосибирск,175,0
125429292,Новосибирск,315,1
137959363,Новосибирск,430,0
133000627,Новосибирск,157,1
143137550,Новосибирск,660,1
143054098,Новосибирск,680,1
141916615,Новосибирск,175,0
136089745,Новосибирск,175,0
140810915,Новосибирск,193,1
134997413,Новосибирск,387,1
136138007,Новосибирск,184,1
133141295,Новосибирск,270,1
142091186,Новосибирск,144,1
142349006,Новосибирск,333,1
138131485,Новосибирск,454,1
132748838,Новосибирск,160,0
133946271,Новосибирск,297,1
143033424,Новосибирск,160,0
135354813,Новосибирск,288,1
132773154,Новосибирск,350,0
142976842,Новосибирск,1980,0
143058772,Новосибирск,1002,1
132230510,Новосибирск,330,0
134725331,Новосибирск,297,1
132668002,Новосибирск,175,0
123749428,Новосибирск,480,0
142190808,Новосибирск,157,1
142347262,Новосибирск,531,1
140904551,Новосибирск,320,0
133758763,Новосибирск,297,1
133262477,Новосибирск,2941,1
127497349,Новосибирск,300,0
131932617,Новосибирск,700,0
138038901,Новосибирск,2173,0
132758984,Новосибирск,1475,0
126344531,Новосибирск,571,1
136614483,Новосибирск,309,1
136023347,Новосибирск,531,1
136126935,Новосибирск,6548,0
133214611,Новосибирск,297,1
135931357,Новосибирск,330,0
126599435,Новосибирск,1200,1
134279731,Новосибирск,1032,1
123934064,Новосибирск,157,1
137955781,Новосибирск,315,1
138796104,Новосибирск,2599,0
142987962,Новосибирск,12808,1
132673932,Новосибирск,18224,1
141654629,Новосибирск,780,0
141534787,Новосибирск,135,1
134280605,Новосибирск,3440,0
135331989,Новосибирск,430,0
133486083,Новосибирск,1985,1
128016427,Новосибирск,1476,1
123774259,Новосибирск,387,1
139912602,Новосибирск,387,1
143137686,Новосибирск,2655,0
123654310,Новосибирск,432,1
135688041,Новосибирск,297,1
143060798,Новосибирск,315,1
134038027,Новосибирск,1110,0
142770268,Новосибирск,330,0
140145579,Новосибирск,144,1
141374599,Новосибирск,1578,1
133253183,Новосибирск,4180,1
143064828,Новосибирск,2173,1
133760543,Новосибирск,387,1
142790566,Новосибирск,840,1
126866555,Новосибирск,432,1
133587147,Новосибирск,900,0
134001523,Новосибирск,160,0
124511479,Новосибирск,387,1
134297251,Новосибирск,387,1
133686099,Новосибирск,1175,0
138589074,Новосибирск,480,0
140849907,Новосибирск,157,1
133162745,Новосибирск,4650,1
124487667,Новосибирск,2670,1
132745222,Новосибирск,175,0
127546251,Новосибирск,387,1
137441963,Новосибирск,315,1
134194561,Новосибирск,350,0
124166172,Новосибирск,160,0
135824761,Новосибирск,454,1
135346695,Новосибирск,1515,0
142632918,Новосибирск,387,1
135309405,Новосибирск,2173,0
141070007,Новосибирск,175,0
130256791,Новосибирск,2412,0
131990979,Новосибирск,350,0
142209494,Новосибирск,325,0
134558263,Новосибирск,1135,0
138594726,Новосибирск,315,1
138605330,Новосибирск,52015,0
132243222,Новосибирск,825,1
143094302,Новосибирск,2173,1
128681565,Новосибирск,1505,0
140828713,Новосибирск,450,1
128820367,Новосибирск,1320,1
136491175,Новосибирск,5172,0
126050879,Новосибирск,387,1
141478095,Новосибирск,500,0
133023505,Новосибирск,1355,0
131027493,Новосибирск,157,1
125748547,Новосибирск,3505,1
133188933,Новосибирск,1212,1
133380079,Новосибирск,4656,0
140153315,Новосибирск,172,0
134176479,Новосибирск,1002,1
127508135,Новосибирск,144,1
129969283,Новосибирск,205,0
135177213,Новосибирск,175,0
140118600,Новосибирск,2611,1
123541082,Новосибирск,3690,1
140451357,Новосибирск,157,1
135035211,Новосибирск,900,0
142964864,Новосибирск,1790,0
134434917,Новосибирск,1290,0
140469127,Новосибирск,470,0
141468823,Новосибирск,430,0
136698101,Новосибирск,928,1
124227126,Новосибирск,940,0
136747243,Новосибирск,680,1
124873048,Новосибирск,4708,0
138051813,Новосибирск,645,0
129933383,Новосибирск,160,0
142393944,Новосибирск,378,1
142162126,Новосибирск,297,1
127769139,Новосибирск,835,0
140195409,Новосибирск,10000,1
138729778,Новосибирск,157,1
132273718,Новосибирск,2950,1
134159993,Новосибирск,1194,1
137040225,Новосибирск,387,1
140198687,Новосибирск,270,1
132632484,Новосибирск,1020,0
126534649,Новосибирск,700,0
138321255,Новосибирск,5952,1
133171789,Новосибирск,430,0
132936007,Новосибирск,1818,1
142687410,Новосибирск,184,1
123470099,Новосибирск,430,0
133113653,Новосибирск,1660,0
143102038,Новосибирск,175,0
141740503,Новосибирск,3390,0
126000155,Новосибирск,8385,1
140982039,Новосибирск,390,0
124425035,Новосибирск,405,1
140466453,Новосибирск,3755,1
133181031,Новосибирск,602,0
134400747,Новосибирск,1332,1
141921011,Новосибирск,330,0
123604946,Новосибирск,157,1
124376315,Новосибирск,320,0
133596461,Новосибирск,3971,0
135477325,Новосибирск,144,1
136763469,Новосибирск,432,1
136057187,Новосибирск,950,0
141581075,Новосибирск,4708,0
143006524,Новосибирск,430,0
135973103,Новосибирск,960,1
142859038,Новосибирск,675,0
135214691,Новосибирск,5431,0
124443509,Новосибирск,1115,0
140793025,Новосибирск,505,0
140355737,Новосибирск,175,0
124130138,Новосибирск,387,1
142945798,Новосибирск,1030,0
140901423,Новосибирск,250,0
137529729,Новосибирск,225,1
138500602,Новосибирск,470,0
137540405,Новосибирск,320,0
134407807,Новосибирск,470,0
139962616,Новосибирск,590,0
131972841,Новосибирск,175,0
141768901,Новосибирск,750,0
124075804,Новосибирск,157,1
142852706,Новосибирск,2173,1
123930707,Новосибирск,193,1
137655335,Новосибирск,1596,1
134140529,Новосибирск,1610,1
137561413,Новосибирск,660,0
125123812,Новосибирск,387,1
142955420,Новосибирск,2740,0
142068748,Новосибирск,350,0
143015770,Новосибирск,1656,1
138563336,Новосибирск,1770,1
141495229,Новосибирск,1840,1
124250870,Новосибирск,1032,1
123523718,Новосибирск,430,0
138462460,Новосибирск,154,1
125087384,Новосибирск,840,1
124098955,Новосибирск,205,0
140071722,Новосибирск,4630,1
143015804,Новосибирск,860,0
132710866,Новосибирск,472,1
133457221,Новосибирск,157,1
141744255,Новосибирск,1842,1
138642282,Новосибирск,430,0
135179075,Новосибирск,157,1
126896739,Новосибирск,1062,1
128311051,Новосибирск,175,0
127515329,Новосибирск,430,0
141296631,Новосибирск,885,0
137127879,Новосибирск,1032,1
132630624,Новосибирск,193,1
133187067,Новосибирск,330,0
133914025,Новосибирск,320,0
123840427,Новосибирск,6075,0
137643591,Новосибирск,350,0
141559143,Новосибирск,320,0
140783693,Новосибирск,3570,1
137574181,Новосибирск,175,0
123738409,Новосибирск,3100,0
124514232,Новосибирск,576,1
135655529,Новосибирск,1188,1
125117938,Новосибирск,43476,1
128817625,Новосибирск,205,0
140676459,Новосибирск,5628,0
123926135,Новосибирск,175,0
136068561,Новосибирск,3085,0
142056808,Новосибирск,525,0
135819177,Новосибирск,330,0
138716388,Новосибирск,350,0
142070452,Новосибирск,270,1
142112172,Новосибирск,225,1
135611205,Новосибирск,157,1
142876308,Новосибирск,330,0
142464650,Новосибирск,5164,1
133212053,Новосибирск,1644,1
134894375,Новосибирск,250,0
131563589,Новосибирск,2940,1
131639659,Новосибирск,5000,1
142872406,Новосибирск,157,1
140321063,Новосибирск,660,1
142009774,Новосибирск,175,0
132983407,Новосибирск,1340,0
137498467,Новосибирск,1836,1
141613587,Новосибирск,205,0
132599866,Новосибирск,157,1
137708725,Новосибирск,680,0
123592462,Новосибирск,503,1
134297327,Новосибирск,160,0
140855255,Новосибирск,297,1
124730116,Новосибирск,330,0
140868963,Новосибирск,387,1
132574904,Новосибирск,6478,0
136636429,Новосибирск,175,0
124411287,Новосибирск,410,0
132901587,Новосибирск,350,0
125423016,Новосибирск,4651,0
141122593,Новосибирск,2575,1
138295373,Новосибирск,785,0
135422821,Новосибирск,225,1
137856819,Новосибирск,7592,1
141367349,Новосибирск,175,0
133309587,Новосибирск,250,0
134560393,Новосибирск,315,1
134111581,Новосибирск,330,1
127130227,Новосибирск,172,0
140332377,Новосибирск,15245,1
141898081,Новосибирск,315,1
136108087,Новосибирск,157,1
142276236,Новосибирск,1320,0
134209503,Новосибирск,297,1
131631817,Новосибирск,160,0
134458193,Новосибирск,996,1
140000678,Новосибирск,516,0
124448108,Новосибирск,464,1
140224975,Новосибирск,160,0
133255133,Новосибирск,680,1
133591395,Новосибирск,350,0
142453912,Новосибирск,580,1
123475138,Новосибирск,320,0
126864673,Новосибирск,300,0
142347396,Новосибирск,2405,1
137191335,Новосибирск,135,1
124239851,Новосибирск,3290,0
136052665,Новосибирск,2599,1
138375450,Новосибирск,175,0
140930073,Новосибирск,175,0
123875349,Новосибирск,160,0
124618046,Новосибирск,320,0
135136983,Новосибирск,430,0
132484356,Новосибирск,942,1
138194177,Новосибирск,157,1
143135878,Новосибирск,3796,0
138339566,Новосибирск,387,1
134352099,Новосибирск,297,1
131059131,Новосибирск,1500,1
126915231,Новосибирск,640,0
132956093,Новосибирск,175,0
134785825,Новосибирск,1685,1
133772551,Новосибирск,864,1
142883756,Новосибирск,387,1
128421137,Новосибирск,144,1
135162901,Новосибирск,470,0
141915997,Новосибирск,2691,1
143099934,Новосибирск,660,0
123463209,Новосибирск,7363,1
138505472,Новосибирск,175,0
143057212,Новосибирск,3540,1
123664767,Новосибирск,531,1
134887097,Новосибирск,387,1
141934149,Новосибирск,315,1
137562925,Новосибирск,1290,0
132780444,Новосибирск,387,1
141035121,Новосибирск,680,1
134560667,Новосибирск,525,0
132882089,Новосибирск,1835,1
123676462,Новосибирск,1496,1
124236163,Новосибирск,2286,1
142658332,Новосибирск,330,0
141780937,Новосибирск,660,1
123532367,Новосибирск,3210,0
132564188,Новосибирск,430,0
123864862,Новосибирск,8995,0
137350231,Новосибирск,2160,0
126126719,Новосибирск,175,0
127040723,Новосибирск,1230,0
128762761,Новосибирск,309,1
141645795,Новосибирск,315,1
135484747,Новосибирск,960,0
134624247,Новосибирск,1845,1
143104476,Новосибирск,860,0
123680059,Новосибирск,144,1
124196658,Новосибирск,175,0
135298693,Новосибирск,790,0
139932080,Новосибирск,193,1
132166453,Новосибирск,1930,1
124245289,Новосибирск,1610,1
126373629,Новосибирск,175,0
124257448,Новосибирск,184,1
124571003,Новосибирск,4708,0
124433896,Новосибирск,193,1
127190619,Новосибирск,2235,0
124807890,Новосибирск,860,0
138256795,Новосибирск,160,0
123587495,Новосибирск,387,1
138422144,Новосибирск,432,1
141985694,Новосибирск,1580,1
132226760,Новосибирск,3990,0
136686821,Новосибирск,860,0
132194671,Новосибирск,580,1
128676647,Новосибирск,344,0
123796987,Новосибирск,1050,0
136446707,Новосибирск,430,0
133800449,Новосибирск,330,0
138549456,Новосибирск,144,1
134124651,Новосибирск,175,0
132592172,Новосибирск,472,1
142015010,Новосибирск,576,1
137721799,Новосибирск,205,0
124262966,Новосибирск,454,1
140343685,Новосибирск,942,1
138546842,Новосибирск,1254,1
142928772,Новосибирск,154,1
133368867,Новосибирск,1260,1
134386181,Новосибирск,888,1
141595899,Новосибирск,4630,1
134212355,Новосибирск,350,0
124132658,Новосибирск,270,1
126969179,Новосибирск,144,1
141272103,Новосибирск,430,0
137229455,Новосибирск,1032,1
131852391,Новосибирск,390,0
142656576,Новосибирск,193,1
136404083,Новосибирск,205,0
134725427,Новосибирск,860,0
135071579,Новосибирск,4639,0
132937963,Новосибирск,342,1
142536084,Новосибирск,472,1
138704350,Новосибирск,472,1
123597538,Новосибирск,205,0
136359213,Новосибирск,330,0
132511266,Новосибирск,330,0
125341384,Новосибирск,144,1
141828931,Новосибирск,1422,1
134880745,Новосибирск,2225,0
133353245,Новосибирск,580,0
135332333,Новосибирск,2173,0
136199855,Новосибирск,1268,1
124652194,Новосибирск,615,0
133479565,Новосибирск,144,1
132493610,Новосибирск,225,1
136309843,Новосибирск,1032,0
142292128,Новосибирск,350,0
140180709,Новосибирск,2599,1
136481643,Новосибирск,9416,0
136474283,Новосибирск,1596,1
123570983,Новосибирск,750,0
132086909,Новосибирск,1212,1
141671807,Новосибирск,480,0
133942205,Новосибирск,472,1
142400958,Новосибирск,6360,1
137979075,Новосибирск,193,1
136596575,Новосибирск,160,0
137089493,Новосибирск,531,1
134874367,Новосибирск,1240,0
137460615,Новосибирск,387,1
136049143,Новосибирск,4005,0
141185751,Новосибирск,430,0
124206178,Новосибирск,500,0
128932715,Новосибирск,2870,0
123845726,Новосибирск,8665,0
140407273,Новосибирск,175,0
135679381,Новосибирск,430,0
124611273,Новосибирск,350,0
134061089,Новосибирск,540,1
142009106,Новосибирск,470,0
140093760,Новосибирск,160,0
137584859,Новосибирск,7592,1
136937005,Новосибирск,157,1
123833833,Новосибирск,960,1
137297123,Новосибирск,175,0
134001163,Новосибирск,508,1
132721688,Новосибирск,154,1
128829171,Новосибирск,144,1
124601873,Новосибирск,309,1
133696781,Новосибирск,288,1
133783195,Новосибирск,2805,1
141358763,Новосибирск,350,0
133362251,Новосибирск,288,1
134191497,Новосибирск,900,1
134906487,Новосибирск,344,0
134254267,Новосибирск,660,1
132089673,Новосибирск,157,1
133784585,Новосибирск,2173,0
135146359,Новосибирск,885,0
123505230,Новосибирск,157,1
133635761,Новосибирск,330,0
137590523,Новосибирск,320,0
140649999,Новосибирск,2640,1
141139093,Новосибирск,9500,1
135245633,Новосибирск,184,1
128554183,Новосибирск,500,0
140188571,Новосибирск,351,1
123988805,Новосибирск,160,0
142977436,Новосибирск,960,0
136841723,Новосибирск,175,0
127052983,Новосибирск,470,0
142627594,Новосибирск,350,0
123571051,Новосибирск,4923,0
133151187,Новосибирск,144,1
142668226,Новосибирск,320,0
133942257,Новосибирск,430,0
133814393,Новосибирск,157,1
140341533,Новосибирск,962,1
130879301,Новосибирск,531,1
132781656,Новосибирск,700,0
123751138,Новосибирск,430,0
136119105,Новосибирск,1050,1
142921668,Новосибирск,480,0
140862115,Новосибирск,175,0
142757880,Новосибирск,288,1
139962790,Новосибирск,1185,0
140167527,Новосибирск,940,0
134665821,Новосибирск,660,1
132329818,Новосибирск,297,1
124157357,Новосибирск,1180,0
138685474,Новосибирск,11489,0
136003341,Новосибирск,175,0
127538837,Новосибирск,144,1
132668512,Новосибирск,525,0
141285847,Новосибирск,464,1
140434455,Новосибирск,430,0
142658776,Новосибирск,1026,1
140557369,Новосибирск,840,1
141199937,Новосибирск,420,0
129172367,Новосибирск,2845,0
132451606,Новосибирск,330,0
142327122,Новосибирск,432,1
124644335,Новосибирск,936,1
133726189,Новосибирск,315,1
123914690,Новосибирск,1818,1
140643705,Новосибирск,157,1
126332991,Новосибирск,175,0
140206511,Новосибирск,525,0
140529587,Новосибирск,350,0
123887663,Новосибирск,576,1
138131863,Новосибирск,387,1
135224165,Новосибирск,660,1
130064345,Новосибирск,430,0
124686691,Новосибирск,4300,1
140116878,Новосибирск,1062,1
133593295,Новосибирск,688,0
123936609,Новосибирск,508,1
142365802,Новосибирск,660,0
133659197,Новосибирск,505,0
142712680,Новосибирск,193,1
136770063,Новосибирск,660,0
133096729,Новосибирск,1800,0
133904129,Новосибирск,387,1
126996269,Новосибирск,1002,1
136305143,Новосибирск,1188,1
131895739,Новосибирск,350,0
135049575,Новосибирск,432,1
142539666,Новосибирск,157,1
123577324,Новосибирск,1800,0
141493657,Новосибирск,660,1
128189429,Новосибирск,144,1
138466254,Новосибирск,885,0
123677793,Новосибирск,2173,1
126349465,Новосибирск,1062,1
131940091,Новосибирск,157,1
132198625,Новосибирск,660,1
123636827,Новосибирск,350,0
134531721,Новосибирск,405,1
136984205,Новосибирск,1340,0
135338129,Новосибирск,300,0
133856641,Новосибирск,175,0
142903184,Новосибирск,297,1
140231881,Новосибирск,450,1
141116359,Новосибирск,645,0
141230379,Новосибирск,9312,0
129200087,Новосибирск,472,1
135432187,Новосибирск,330,0
142838606,Новосибирск,387,1
139894460,Новосибирск,12084,0
138471802,Новосибирск,150,0
138222089,Новосибирск,297,1
124167814,Новосибирск,175,0
129378609,Новосибирск,300,0
143039692,Новосибирск,4923,0
133972429,Новосибирск,1570,0
142868006,Новосибирск,1050,1
139904780,Новосибирск,500,0
123799696,Новосибирск,157,1
142930680,Новосибирск,1800,0
138589486,Новосибирск,288,1
136094963,Новосибирск,330,0
131689603,Новосибирск,576,1
135477625,Новосибирск,9416,0
134732651,Новосибирск,1188,1
141736603,Новосибирск,860,0
132809184,Новосибирск,157,1
134560591,Новосибирск,660,0
123759102,Новосибирск,2783,1
136462141,Новосибирск,320,0
137074223,Новосибирск,4780,1
132334370,Новосибирск,660,0
124368467,Новосибирск,1115,0
140496793,Новосибирск,160,0
137380659,Новосибирск,350,0
136527987,Новосибирск,315,1
123486271,Новосибирск,5394,0
123552461,Новосибирск,205,0
141250159,Новосибирск,680,0
141207901,Новосибирск,175,0
135862773,Новосибирск,344,0
134223481,Новосибирск,157,1
143030676,Новосибирск,472,1
130609859,Новосибирск,157,1
126575177,Новосибирск,1062,1
123508639,Новосибирск,4708,0
140924945,Новосибирск,553,1
132002209,Новосибирск,157,1
132166735,Новосибирск,175,0
141822151,Новосибирск,960,0
131992341,Новосибирск,25391,1
123649699,Новосибирск,750,0
137447701,Новосибирск,11720,1
140603003,Новосибирск,144,1
135429147,Новосибирск,895,0
132963711,Новосибирск,720,0
124620795,Новосибирск,193,1
138499936,Новосибирск,175,0
141398093,Новосибирск,5686,1
133416393,Новосибирск,157,1
124576416,Новосибирск,430,0
137734247,Новосибирск,184,1
133705271,Новосибирск,990,0
142877294,Новосибирск,315,1
